Kanji°,WaniKani Level°,JLPT°,Joyo Grade¤,Main Freq Rank°,Main Freq Group°,Wiki Freq (2023)†,News Freq (2023)†
韻,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2148,Freq::F5,2066,XXXX
綴,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2149,Freq::F5,1924,2235
埴,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2150,Freq::F5,2247,2912
霜,WaniKani::L48,JLPT::N1,JoyoGrade::XX,2151,Freq::F5,2123,2432
餅,WaniKani::L42,JLPT::XX,JoyoGrade::XX,2152,Freq::F5,2064,1560
魯,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2153,Freq::F5,2177,2542
硝,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2154,Freq::F5,2235,1900
牡,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2155,Freq::F5,1643,1350
箸,WaniKani::L47,JLPT::XX,JoyoGrade::XX,2156,Freq::F5,2392,2550
勅,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2157,Freq::F5,1721,2804
芹,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2158,Freq::F5,2171,2632
杏,WaniKani::L54,JLPT::N1,JoyoGrade::XX,2159,Freq::F5,1638,1863
迦,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2160,Freq::F5,2027,2277
棺,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2161,Freq::F5,2164,1867
儒,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2162,Freq::F5,1987,XXXX
鳳,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2163,Freq::F5,1706,2182
馨,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2164,Freq::F5,2397,1991
斑,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2165,Freq::F5,1988,XXXX
蔭,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2166,Freq::F5,2278,1651
焉,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2167,Freq::F5,2186,2640
慧,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2168,Freq::F5,2182,2353
祇,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2169,Freq::F5,2004,1953
摯,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2170,Freq::F5,2586,1842
愁,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2171,Freq::F5,2289,XXXX
鷺,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2172,Freq::F5,2118,2722
楼,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2173,Freq::F5,1807,2363
彬,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2174,Freq::F5,2237,1784
袴,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2175,Freq::F5,2324,2725
匡,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2176,Freq::F5,2163,2359
眉,WaniKani::L37,JLPT::N1,JoyoGrade::XX,2177,Freq::F5,2247,2395
苅,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2178,Freq::F5,2354,2480
讃,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2179,Freq::F5,1760,1951
尹,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2180,Freq::F5,2228,2750
欽,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2181,Freq::F5,2120,1668
薪,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2182,Freq::F5,2409,2020
湛,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2183,Freq::F5,2377,XXXX
堆,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2184,Freq::F5,2000,XXXX
狐,WaniKani::L44,JLPT::XX,JoyoGrade::XX,2185,Freq::F5,2047,XXXX
褐,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2186,Freq::F5,1911,2905
鴎,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2187,Freq::F5,2563,XXXX
瀋,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2188,Freq::F5,2521,2879
挺,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2189,Freq::F5,2050,2749
賜,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2190,Freq::F5,1839,2192
嵯,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2191,Freq::F5,2261,2766
雁,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2192,Freq::F5,2234,2191
佃,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2193,Freq::F5,2428,2167
綜,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2194,Freq::F5,2315,2784
繕,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2195,Freq::F5,2296,2141
狛,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2196,Freq::F5,2432,2027
壷,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2197,Freq::F5,2518,XXXX
橿,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2198,Freq::F5,2416,2010
栓,WaniKani::L55,JLPT::N1,JoyoGrade::XX,2199,Freq::F5,2292,1983
翠,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2200,Freq::F5,2062,XXXX
鮎,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2201,Freq::F5,2110,2365
芯,WaniKani::L47,JLPT::XX,JoyoGrade::XX,2202,Freq::F5,2337,2657
蜜,WaniKani::L41,JLPT::XX,JoyoGrade::XX,2203,Freq::F5,2072,2439
播,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2204,Freq::F5,1780,1809
榛,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2205,Freq::F5,2225,2367
凹,WaniKani::L57,JLPT::N1,JoyoGrade::XX,2206,Freq::F5,2356,XXXX
艶,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2207,Freq::F5,2189,2716
帖,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2208,Freq::F5,1820,XXXX
伺,WaniKani::L41,JLPT::N2,JoyoGrade::XX,2209,Freq::F5,2354,1780
桶,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2210,Freq::F5,2143,2382
惣,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2211,Freq::F5,1989,2739
股,WaniKani::L33,JLPT::XX,JoyoGrade::XX,2212,Freq::F5,1844,2553
匂,WaniKani::L30,JLPT::XX,JoyoGrade::XX,2213,Freq::F5,2196,2540
鞍,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2214,Freq::F5,1862,2014
蔦,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2215,Freq::F5,2447,XXXX
玩,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2216,Freq::F5,1909,2333
萱,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2217,Freq::F5,2329,1985
梯,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2218,Freq::F5,2357,2759
雫,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2219,Freq::F5,2340,2114
絆,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2220,Freq::F5,1925,1864
錬,WaniKani::L46,JLPT::N1,JoyoGrade::XX,2221,Freq::F5,1844,2288
湊,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2222,Freq::F5,1800,2007
蜂,WaniKani::L41,JLPT::XX,JoyoGrade::XX,2223,Freq::F5,1695,2128
隼,WaniKani::L52,JLPT::N1,JoyoGrade::XX,2224,Freq::F5,1751,1703
舵,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2225,Freq::F5,2203,2583
渚,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2226,Freq::F5,2111,2109
珂,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2227,Freq::F5,2082,2406
煥,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2228,Freq::F5,2601,2545
衷,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2229,Freq::F5,2529,2549
逐,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2230,Freq::F5,1365,2339
斥,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2231,Freq::F5,2362,XXXX
稀,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2232,Freq::F5,1781,2070
癌,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2233,Freq::F5,1827,1222
峨,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2234,Freq::F5,2200,2527
嘘,WaniKani::L41,JLPT::XX,JoyoGrade::XX,2235,Freq::F5,1849,1801
旛,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2236,Freq::F5,2551,XXXX
篭,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2237,Freq::F5,2349,XXXX
芙,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2238,Freq::F5,2120,2931
詔,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2239,Freq::F5,2308,2222
皐,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2240,Freq::F5,2313,2100
雛,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2241,Freq::F5,2239,2775
娼,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2242,Freq::F5,2343,2669
篆,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2243,Freq::F5,2565,2687
鮫,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2244,Freq::F5,2252,2592
椅,WaniKani::L46,JLPT::XX,JoyoGrade::XX,2245,Freq::F5,1892,1823
惟,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2246,Freq::F5,2199,XXXX
牌,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2247,Freq::F5,2157,XXXX
宕,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2248,Freq::F5,2192,XXXX
喧,WaniKani::L41,JLPT::XX,JoyoGrade::XX,2249,Freq::F5,1842,2498
佑,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2250,Freq::F5,1732,1688
蒋,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2251,Freq::F5,2671,XXXX
樟,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2252,Freq::F5,2533,2485
耀,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2253,Freq::F5,2346,2595
黛,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2254,Freq::F5,2556,2636
叱,WaniKani::L44,JLPT::XX,JoyoGrade::XX,2255,Freq::F5,2104,2092
櫛,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2256,Freq::F5,2209,XXXX
渥,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2257,Freq::F5,2364,XXXX
挨,WaniKani::L44,JLPT::XX,JoyoGrade::XX,2258,Freq::F5,1981,1480
憧,WaniKani::L27,JLPT::N1,JoyoGrade::XX,2259,Freq::F5,1767,2146
濡,WaniKani::L30,JLPT::XX,JoyoGrade::XX,2260,Freq::F5,2114,2319
槍,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2261,Freq::F5,1887,2043
宵,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2262,Freq::F5,2310,2099
襄,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2263,Freq::F5,2253,XXXX
妄,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2264,Freq::F5,1973,XXXX
惇,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2265,Freq::F5,2464,2346
蛋,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2266,Freq::F5,2437,2587
脩,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2267,Freq::F5,2386,2300
笘,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2268,Freq::F5,2676,XXXX
宍,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2269,Freq::F5,2179,2387
甫,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2270,Freq::F5,2235,2323
酌,WaniKani::L58,JLPT::N1,JoyoGrade::XX,2271,Freq::F5,2561,2496
蚕,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2272,Freq::F5,2133,2224
壕,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2273,Freq::F5,2165,2377
嬉,WaniKani::L40,JLPT::N1,JoyoGrade::XX,2274,Freq::F5,2204,1606
囃,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2275,Freq::F5,2326,XXXX
蒼,WaniKani::L57,JLPT::N1,JoyoGrade::XX,2276,Freq::F5,1740,2123
餌,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2277,Freq::F5,2000,2502
簗,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2278,Freq::F5,2629,XXXX
峙,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2279,Freq::F5,2134,2255
粥,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2280,Freq::F5,2537,2076
舘,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2281,Freq::F5,1980,1756
銕,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2282,Freq::F5,2707,XXXX
鄒,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2283,Freq::F5,2675,XXXX
蜷,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2284,Freq::F5,2544,XXXX
暉,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2285,Freq::F5,2457,2616
捧,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2286,Freq::F5,1898,1884
頒,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2287,Freq::F5,2479,2138
只,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2288,Freq::F5,2202,1908
肢,WaniKani::L44,JLPT::N1,JoyoGrade::XX,2289,Freq::F5,1727,1724
箏,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2290,Freq::F5,2598,XXXX
檀,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2291,Freq::F5,2179,XXXX
鵠,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2292,Freq::F5,2588,2719
凱,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2293,Freq::F5,2007,1188
彗,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2294,Freq::F5,2004,1595
謄,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2295,Freq::F5,2581,XXXX
諌,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2296,Freq::F5,2589,2786
樫,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2297,Freq::F5,2083,2029
噂,WaniKani::L33,JLPT::XX,JoyoGrade::XX,2298,Freq::F5,1777,1988
脊,WaniKani::L55,JLPT::XX,JoyoGrade::XX,2299,Freq::F5,2034,2119
牝,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2300,Freq::F5,1835,1465
梓,WaniKani::L59,JLPT::N1,JoyoGrade::XX,2301,Freq::F5,2053,2276
洛,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2302,Freq::F5,1851,2857
醍,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2303,Freq::F5,2242,1812
砦,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2304,Freq::F5,1843,2396
丑,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2305,Freq::F5,2430,2394
笏,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2306,Freq::F5,2628,XXXX
蕨,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2307,Freq::F5,2411,2458
噺,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2308,Freq::F5,2325,XXXX
抒,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2309,Freq::F5,2558,2434
嗣,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2310,Freq::F5,1700,2245
隈,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2311,Freq::F5,1785,2451
叶,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2312,Freq::F5,1882,1945
凄,WaniKani::L41,JLPT::XX,JoyoGrade::XX,2313,Freq::F5,2032,2393
汐,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2314,Freq::F5,2026,2534
絢,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2315,Freq::F5,2245,2150
叩,WaniKani::L18,JLPT::XX,JoyoGrade::XX,2316,Freq::F5,1686,1625
嫉,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2317,Freq::F5,2125,XXXX
朔,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2318,Freq::F5,2231,XXXX
蔡,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2319,Freq::F5,2282,2837
膝,WaniKani::L38,JLPT::XX,JoyoGrade::XX,2320,Freq::F5,1856,2213
鍾,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2321,Freq::F5,2337,2322
仇,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2322,Freq::F5,2067,2474
伽,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2323,Freq::F5,2029,XXXX
夷,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2324,Freq::F5,1828,XXXX
恣,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2325,Freq::F5,2650,2407
瞑,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2326,Freq::F5,2497,XXXX
畝,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2327,Freq::F5,2451,XXXX
抄,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2328,Freq::F5,1884,2174
杭,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2329,Freq::F5,2241,2788
寓,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2330,Freq::F5,2388,XXXX
麺,WaniKani::L40,JLPT::XX,JoyoGrade::XX,2331,Freq::F5,1997,XXXX
戴,WaniKani::L53,JLPT::XX,JoyoGrade::XX,2332,Freq::F5,2023,2442
爽,WaniKani::L47,JLPT::N1,JoyoGrade::XX,2333,Freq::F5,2319,2628
裾,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2334,Freq::F5,2299,2457
黎,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2335,Freq::F5,1956,2264
惰,WaniKani::L52,JLPT::N1,JoyoGrade::XX,2336,Freq::F5,2625,XXXX
坐,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2337,Freq::F5,2135,2466
鍼,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2338,Freq::F5,2147,XXXX
蛮,WaniKani::L60,JLPT::N1,JoyoGrade::XX,2339,Freq::F5,2205,2318
塙,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2340,Freq::F5,2379,XXXX
冴,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2341,Freq::F5,2207,XXXX
旺,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2342,Freq::F5,2115,2261
葦,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2343,Freq::F5,2341,2680
礒,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2344,Freq::F5,2616,XXXX
咸,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2345,Freq::F5,2251,2199
萌,WaniKani::L57,JLPT::N1,JoyoGrade::XX,2346,Freq::F5,1735,2239
饗,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2347,Freq::F5,2396,XXXX
歪,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2348,Freq::F5,2101,2541
冥,WaniKani::L60,JLPT::XX,JoyoGrade::XX,2349,Freq::F5,1889,1468
偲,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2350,Freq::F5,2475,2032
壱,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2351,Freq::F5,2049,2137
瑠,WaniKani::L58,JLPT::N1,JoyoGrade::XX,2352,Freq::F5,1776,1998
韮,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2353,Freq::F5,2350,2536
漕,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2354,Freq::F5,2421,2508
杵,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2355,Freq::F5,2049,2177
薔,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2356,Freq::F5,2047,XXXX
膠,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2357,Freq::F5,2425,2596
允,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2358,Freq::F5,2259,2358
眞,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2359,Freq::F5,1738,1733
蒙,WaniKani::L53,JLPT::XX,JoyoGrade::XX,2360,Freq::F5,2014,2086
蕃,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2361,Freq::F5,2394,2591
呑,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2362,Freq::F5,2246,2391
侯,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2363,Freq::F5,1433,XXXX
碓,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2364,Freq::F5,2384,XXXX
茗,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2365,Freq::F5,2617,XXXX
麓,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2366,Freq::F5,1863,1947
瀕,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2367,Freq::F5,2231,2774
蒔,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2368,Freq::F5,2382,XXXX
鯉,WaniKani::L53,JLPT::N1,JoyoGrade::XX,2369,Freq::F5,2323,XXXX
竪,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2370,Freq::F5,2368,2256
弧,WaniKani::L42,JLPT::N1,JoyoGrade::XX,2371,Freq::F5,1875,2384
稽,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2372,Freq::F5,1962,1796
瘤,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2373,Freq::F5,2519,1987
澤,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2374,Freq::F5,996,1233
溥,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2375,Freq::F5,2603,XXXX
遥,WaniKani::L56,JLPT::N1,JoyoGrade::XX,2376,Freq::F5,1733,2501
蹴,WaniKani::L49,JLPT::XX,JoyoGrade::XX,2377,Freq::F5,1724,2081
或,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2378,Freq::F5,2183,2892
訃,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2379,Freq::F5,2269,646
矩,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2380,Freq::F5,2211,XXXX
厦,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2381,Freq::F5,2668,2827
冤,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2382,Freq::F5,2423,2231
剥,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2383,Freq::F5,1845,1545
舜,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2384,Freq::F5,2454,XXXX
侠,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2385,Freq::F5,2151,2645
贅,WaniKani::L23,JLPT::XX,JoyoGrade::XX,2386,Freq::F5,2496,XXXX
杖,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2387,Freq::F5,2004,2847
蓋,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2388,Freq::F5,1768,2016
畏,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2389,Freq::F5,2475,XXXX
喉,WaniKani::L18,JLPT::XX,JoyoGrade::XX,2390,Freq::F5,2145,2161
汪,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2391,Freq::F5,2197,XXXX
猷,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2392,Freq::F5,2584,XXXX
瑛,WaniKani::L55,JLPT::N1,JoyoGrade::XX,2393,Freq::F5,2273,2899
搜,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2394,Freq::F5,2719,XXXX
曼,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2395,Freq::F5,2240,XXXX
附,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2396,Freq::F5,1204,1822
彪,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2397,Freq::F5,2577,XXXX
撚,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2398,Freq::F5,2686,XXXX
噛,WaniKani::L38,JLPT::XX,JoyoGrade::XX,2399,Freq::F5,2033,1958
卯,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2400,Freq::F5,2256,XXXX
桝,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2401,Freq::F5,2526,2539
撫,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2402,Freq::F5,2164,2651
喋,WaniKani::L35,JLPT::XX,JoyoGrade::XX,2403,Freq::F5,2058,XXXX
但,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2404,Freq::F5,1743,1797
溢,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2405,Freq::F5,2127,2389
闊,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2406,Freq::F5,2651,XXXX
藏,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2407,Freq::F5,2477,XXXX
浙,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2408,Freq::F5,2363,1698
彭,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2409,Freq::F5,2480,2919
淘,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2410,Freq::F5,2584,2661
剃,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2411,Freq::F5,2398,XXXX
揃,WaniKani::L28,JLPT::XX,JoyoGrade::XX,2412,Freq::F5,1708,1711
綺,WaniKani::L28,JLPT::N1,JoyoGrade::XX,2413,Freq::F5,2174,2341
徘,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2414,Freq::F5,2572,XXXX
巷,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2415,Freq::F5,2502,XXXX
竿,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2416,Freq::F5,2436,1895
蟹,WaniKani::L50,JLPT::XX,JoyoGrade::XX,2417,Freq::F5,2277,2450
芋,WaniKani::L19,JLPT::N1,JoyoGrade::XX,2418,Freq::F5,2168,2237
袁,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2419,Freq::F5,2127,XXXX
舩,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2420,Freq::F5,2641,XXXX
拭,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2421,Freq::F5,2418,2519
茜,WaniKani::L54,JLPT::N1,JoyoGrade::XX,2422,Freq::F5,2096,2329
凌,WaniKani::L58,JLPT::N1,JoyoGrade::XX,2423,Freq::F5,1931,2225
頬,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2424,Freq::F5,2380,2376
厨,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2425,Freq::F5,2201,2465
犀,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2426,Freq::F5,2490,2598
簑,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2427,Freq::F5,2700,XXXX
皓,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2428,Freq::F5,2459,XXXX
甦,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2429,Freq::F5,2483,XXXX
洸,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2430,Freq::F5,2497,2841
毬,WaniKani::XX,JLPT::N1,JoyoGrade::XX,2431,Freq::F5,2493,2764
檄,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2432,Freq::F5,2635,XXXX
姚,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2433,Freq::F5,2442,XXXX
蛭,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2434,Freq::F5,2454,XXXX
婆,WaniKani::L47,JLPT::N1,JoyoGrade::XX,2435,Freq::F5,1978,XXXX
叢,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2436,Freq::F5,1559,XXXX
椙,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2437,Freq::F5,2580,XXXX
轟,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2438,Freq::F5,2157,2773
贋,WaniKani::XX,JLPT::XX,JoyoGrade::XX,2439,Freq::F5,2515,2662
